videoId,videoViewCount,likeCount,dislikeCount,commentCount
wKVTUCyBslk,546521,24905,1174,2889
wT9t_Ft__3Q,508,23,3,8
wcPccshVMCs,68974,1102,70,169
whiM7G8nRz8,12805,97,160,31
wqNycqTnD3Q,223123,8618,425,964
ww3L56FTd1E,518034,11487,362,757
xGEk95TsVdU,96765,7518,284,607
xH6n0zlHlpo,96,5,0,2
xgUtkV1bSpM,1897,70,12,61
xot1Sd9z5sM,1380,37,1,21
xrAuGdw8QN0,54566,1691,48,431
y0u8Of_-tQc,502441,11938,376,1567
y4P8_4ld6z8,72872,1091,96,141
y4STaE8Yb1M,37508,537,11,105
yE7YXUwFhQI,107,12,0,18
yUwJK5aJYbs,740337,17851,577,1445
yYtu4rmFXXI,275,4,0,2
yZaipZCuliI,11740,71,17,2
ybq7RZXbEbk,347,5,2,3
yfRvUwGTmHQ,11896,334,20,115
yjOroYpIVyU,58472,1833,32,392
ypOAHIN_9lg,74584,2806,69,426
z2Ik21M6isg,1139448,26463,1446,1466
z7AkprmnGoU,88076,1602,159,66
zFQCUYv_K7U,74874,3332,140,417
zFeneX6Bjq8,1216,40,6,16
zh48zG67aSg,11847,529,30,61
zjY-UgDh64g,88606,1767,164,458
zmEtynqZBqk,37869,762,51,194
zr2ugqqjqsE,732979,33732,1348,1015
zuJgjTeV3gU,16681,475,20,97
zx0Mnd2K790,16221,563,29,105
