videoId,title,channelId,channelTitle,uploaded
oyAtu3sJU3w,Microsoft Surface Pro 7 Test: Besser als andere Windows Tablets?,UCC1OBBtayU21d4gfl_iFv7Q,TabletBlog,2019-11-21T10:00:28Z
Wu2sjav3dM0,RECENSIONE Microsoft Surface Laptop,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2017-09-11T12:08:36Z
9YaXdre3GoQ,Recensione SURFACE PRO 7 confronto PRO X QUALE SCEGLIERE?,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-04-25T09:00:03Z
JznvSXItOAM,The Ultimate Laptop Setup ft. Microsoft Surface Book 2,UCVlMUh4WsDQvOxCJJXmWwdw,Matthew Moniz,2018-02-10T15:00:02Z
sQRiGyP_2Bc,Microsoft Surface Pro X vs Surface Pro 7,UC0EBzWEDwgRZB7pt14UpE0w,TheDigitalDigest,2019-11-08T03:03:00Z
jyoJrWrI2kg,Microsoft Surface Go 2 review: Microsoft&#39;s tiny PC grows up… sort of,UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2020-05-08T21:35:57Z
DOo5lyGSa2M,Surface Pro X - MICROSOFT GANHOU À APPLE !!,UCDOZDfbVGOrywV4n0WeaRAA,Bernardo Almeida,2020-02-06T19:00:02Z
ajJPzuLX-GI,"Microsoft Surface Book 3 15-inch review: Better, faster, but don’t call it ‘ultimate’",UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2020-05-22T03:22:15Z
PUXqlUVYnL8,Microsoft Surface Pro: The Best Apps For The Surface Pen,UCEXWYtpwPTXYThCOKLNquWw,My Next Tablet,2019-12-06T12:00:12Z
YcKCKDFWDyo,Microsoft Surface Go Teardown!,UCHbx9IUW7eCeJsC4sBCTNBA,iFixit,2018-08-03T18:48:04Z
KZgchtPt4P0,Microsoft Surface Pro : Le Test,UCTOAKgwfqqCbOytF3RNGGVw,Monsieur GRrr [FR],2018-07-31T06:57:50Z
3EyRRz-ySYs,Surface Go 2: iPad Pro от Microsoft!,UCY03gpyR__MuJtBpoSyIGnw,Droider.Ru,2020-10-04T09:03:20Z
AY466sK5oZY,Microsoft Surface GO レビュー1ヶ月使ってみた感想 良い？悪い？,UCeRjEXK87ObxPKZqWmRS4qA,MIKI TAKEHARA,2018-11-26T10:45:01Z
