videoId,title,channelId,channelTitle,uploaded
muSoPp5Lir8,Quel MacBook Acheter en 2020 ?,UCTOAKgwfqqCbOytF3RNGGVw,Monsieur GRrr [FR],2020-04-03T05:00:09Z
LVDZz36R_3g,MacBook Air M1 y Pro de 13&quot; con el Apple M1 | Unboxing en español,UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2020-11-18T21:09:14Z
vhyxSGCFk84,MacBook Air &amp; MacBook Pro M1 (2020) Watch THIS Before You BUY!,UCoi3Uk6JtP9QgA5BRwnh6NQ,GregsGadgets,2020-11-10T21:50:02Z
iIyabfjrFaU,Macbook Pro 2018 Review : ហេតុអីក៏ខ្ញុំប្រើវា ?,UCkSqEoAsHyojDwgzhOfZYkw,John Sey,2019-03-23T00:57:01Z
ioAYMkGVvMc,Apple&#39;s new &quot;M1&quot; Macbook Air in under 3 minutes,UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2020-11-10T20:42:48Z
VyYt7c07Qt4,MacBook Air 13 2020 | Review en español,UCxz7sBKlpcpyCiPwXupRymw,Isa Marcial,2020-09-16T00:00:04Z
xbrFtnSE72E,"Apple M1X specs leak! Plus, 2021 Apple Watch, iPad Pro &amp; MacBook Mini-LED redesigns!",UCzmwnZ_ZElg6kuE6e5QS4pg,Brian Tong,2020-11-30T15:54:03Z
MoGjfvQtOBs,PİYASADAKİ EN UCUZ MACBOOK PRO 13&#39;&#39; Touchbar  - Kutu Açılışı,UCeIXqlU6qV3cE8Y9DVqroUA,Mert Bayantemur,2020-08-19T17:00:05Z
Y-gAMO9S06M,"[iMoD] เปรียบเทียบ MacBook Pro 13 นิ้วปี 2020 กับ MacBook Air 2020 อัปซีพียู i5 ราคา 42,900 บาท",UCC1hWOd-EtRNuqVKkOyPLXQ,iMoD Official,2020-05-05T14:23:48Z
DmdumBWwgaM,NEW MacBook Air (M1) - 25 Things You NEED to KNOW!,UCr6JcgG9eskEzL-k6TtL9EQ,ZONEofTECH,2020-11-12T16:51:06Z
bxKSZgYMZ5s,Apple M1 MacBook Air &amp; 13&quot; MacBook Pro Review - CPU Revolution!,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2020-11-23T19:01:35Z
rtuBJT4ceWM,New MacBook?,UCz0zSuukBglV2YwG3_7uKRg,The Apple Circle,2020-10-31T19:10:00Z
gdx7NKqKJTA,APPLE MACBOOK PRO 13&quot; (2018) UNBOXING,UCst-F1upPxpie6i_jA6vpRw,Mary Bautista,2019-04-25T07:13:51Z
urMipgKoWe0,ĐIỀU CHỈ MACBOOK LÀM ĐƯỢC!,UCMRCjWYwR5p2Plp_0ehIG6g,ThinkView,2020-04-06T04:47:04Z
Kq_FyjcAULA,"Six Displays Running on M1 Mac Mini, Macbook Air + Activity Monitor + Subscriber Q&amp;A #WorkFromHome",UChaq1vl0Rqm3D3fu1X1e08A,Ruslan Tulupov,2020-11-23T04:39:10Z
_PHmgqX_gSE,Apple Silicon MacBook Pro 13!  The FUTURE Of Laptops?!,UCqvULRRboZeXVezSm_XduLQ,The Everyday Dad,2020-11-10T20:10:07Z
