videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
ai1vI5TPtDo,El PLÁSTICO de Google - STADIA Founders Edition,UC8679JjreNLfSCgA-2Fb4kA,SpineCard,2019-11-29,225591,12959,793,1768,27042586,191000,275,42,25,762,1312.1300048828125,2019-11-27,1326.9599609375,2019-12-05
s8KmFce3rEk,Google STADIA - Wirklich ein Flop? Mein Praxistest!,UCJZnRJATAFN5rbXpewp7Vyw,mpoxDE,2019-11-21,222904,4446,212,1128,21735518,91500,694,72,25,288,1301.8599853515625,2019-11-20,1312.1300048828125,2019-11-27
Dl8YpMo72VE,Stadia Connect 7.14.2020 - Check Out New Game Releases &amp; Announcements,UCQKyy9Wl7hsVn1BP7BC53Yg,Stadia,2020-07-14,221217,2528,1252,722,83110051,269000,236,130,78,154,1512.22998046875,2020-07-13,1563.8399658203125,2020-07-20
4fqISnoC9BI,Stadia - Play For Everyone,UCQKyy9Wl7hsVn1BP7BC53Yg,Stadia,2020-04-28,190081,2646,1759,764,83110051,269000,236,39,18,74,1270.8599853515625,2020-04-27,1322.9000244140625,2020-05-04
CcsZHPdMr1M,Cyberpunk 2077 - Official Stadia Reveal Trailer | Stadia Connect,UCQKyy9Wl7hsVn1BP7BC53Yg,Stadia,2019-08-19,166620,1700,139,154,83110051,269000,236,15,10,26,1179.2099609375,2019-08-16,1153.5799560546875,2019-08-23
vsaenNSjclY,Official Stadia GDC 2019 Announcement Recap,UCQKyy9Wl7hsVn1BP7BC53Yg,Stadia,2019-03-19,152400,3278,332,402,83110051,269000,236,61,18,117,1188.550048828125,2019-03-18,1197.3800048828125,2019-03-25
inxIiG8lNRI,GYLT - Official Launch Trailer | Stadia,UCQKyy9Wl7hsVn1BP7BC53Yg,Stadia,2019-11-12,99636,2414,213,262,83110051,269000,236,57,21,62,1298.280029296875,2019-11-11,1319.8399658203125,2019-11-18
ks6m_rMlQLo,Cyberpunk 2077 - Official Gameplay Trailer | Stadia,UCQKyy9Wl7hsVn1BP7BC53Yg,Stadia,2020-11-27,83421,2535,167,362,83110051,269000,236,51,19,103,1764.1300048828125,2020-11-25,1824.969970703125,2020-12-02
aXAAujWQx3Q,Test Google Stadia - pochmurna przyszłość gier wideo,UCjgirfp1BeeM98AxxyKXolA,arhn.eu,2019-11-22,219831,7418,236,918,140730743,329000,1046,74,17,368,1300.1400146484375,2019-11-21,1312.1300048828125,2019-11-27
qosk1EiOvec,Google Stadia&#39;s New &#39;Gender Neutral&#39; Controller,UCuVgoagmU3hmfMwtxG9s4Sw,Optimus,2019-11-21,219404,11014,185,2739,245867356,1060000,1045,313,169,531,1301.8599853515625,2019-11-20,1312.1300048828125,2019-11-27
BeZ_VUQYeDE,Prečo je MAC Pro Taký Drahý? | Google Stadia,UCf4pkVHnnWTqUbjxZgFzvfw,Duklock,2019-06-07,219170,21508,422,1048,183117750,586000,852,107,20,466,1047.760009765625,2019-06-06,1091.010009765625,2019-06-13
BoH6LOB6UP4,Google Stadia é a MAIOR PIADA do mundo gamer,UCoTIpyf8_RGzJ1LPTmvadaA,CENTRAL,2019-11-15,216920,20826,1287,2051,203602289,764000,2828,64,38,986,1309.1500244140625,2019-11-14,1300.1400146484375,2019-11-21
fVRDYeCmoR0,NVIDIA botou o Google STADIA pra MAMAR,UCoTIpyf8_RGzJ1LPTmvadaA,CENTRAL,2020-02-13,142098,17662,179,1993,203602289,764000,2828,99,37,947,1518.6300048828125,2020-02-12,1524.8699951171875,2020-02-19
sGzBotqZSoE,o DESASTROSO Lançamento do Google STADIA,UCoTIpyf8_RGzJ1LPTmvadaA,CENTRAL,2019-11-20,101581,10853,206,1118,203602289,764000,2828,33,30,548,1312.5899658203125,2019-11-19,1313.0,2019-11-26
1y4YArdkyjQ,XBOX colocou o Google Stadia pra MAMAR,UCoTIpyf8_RGzJ1LPTmvadaA,CENTRAL,2020-07-17,98095,14300,96,2104,203602289,764000,2828,45,52,647,1514.9200439453125,2020-07-16,1516.75,2020-07-23
ySnnzIv9ICc,Evento do Google STADIA foi Completamente HORRÍVEL,UCoTIpyf8_RGzJ1LPTmvadaA,CENTRAL,2020-07-15,84794,11437,196,1313,203602289,764000,2828,53,32,641,1520.8599853515625,2020-07-14,1555.9200439453125,2020-07-21
6YzEHqbd1sY,Google está ABANDONANDO e MATANDO o Stadia,UCoTIpyf8_RGzJ1LPTmvadaA,CENTRAL,2020-10-04,72692,9841,95,1050,203602289,764000,2828,32,19,516,1455.5999755859375,2020-10-02,1510.449951171875,2020-10-09
166tDxSQN28,Google Stadia PISTOLOU com Diretor que BOSTEJOU no Twitter,UCoTIpyf8_RGzJ1LPTmvadaA,CENTRAL,2020-10-24,72710,10844,78,726,203602289,764000,2828,26,13,309,1632.97998046875,2020-10-23,1616.1099853515625,2020-10-30
BUySI7QTqLY,Amazon botou o Google Stadia pra MAMAR,UCoTIpyf8_RGzJ1LPTmvadaA,CENTRAL,2020-09-25,69838,9833,70,900,203602289,764000,2828,36,9,425,1422.8599853515625,2020-09-24,1487.9000244140625,2020-10-01
LZzDXNb89Es,Google está tentando REVIVER o STADIA,UCoTIpyf8_RGzJ1LPTmvadaA,CENTRAL,2020-11-27,58751,8069,88,658,203602289,764000,2828,27,12,299,1764.1300048828125,2020-11-25,1824.969970703125,2020-12-02
wnneXKQFvwM,Google Stadia is FINALLY here: hands-on first impressions,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2019-11-18,213857,2367,737,566,1290214494,2890000,19962,106,69,103,1333.5400390625,2019-11-15,1293.6700439453125,2019-11-22
wi9DtYSOMks,Google Stadia announced at GDC 2019,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2019-03-19,134584,2018,125,448,1290214494,2890000,19962,105,51,91,1188.550048828125,2019-03-18,1197.3800048828125,2019-03-25
j_RCmw1UjIA,Google Stadia might have a different goal than you think,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2019-03-23,122312,1554,268,376,1290214494,2890000,19962,89,37,59,1207.6500244140625,2019-03-22,1176.8900146484375,2019-03-29
2qs-NP1DVzU,Lots of Google Stadia details and more,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2019-07-24,81220,1423,90,249,1290214494,2890000,19962,24,22,25,1148.050048828125,2019-07-23,1228.0,2019-07-30
