videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
0db9y-Ep_5Y,Google Nest Mini: de beste goedkope slimme speaker?,UCDmYblK8ScOM4LEfXCQNzCw,Bright,2019-10-25,133791,1827,78,877,61568251,222000,2079,225,4,471,1259.1099853515625,2019-10-24,1258.800048828125,2019-10-31
vcU6eXY3v2Q,"AMAZON ECHO vs GOOGLE HOME, QUALE COMPRARE? rispondo alle vostre domande | TuttoAndroid",UCfzijU5thstIWeAQI4a-jag,TuttoAndroid,2018-11-21,147840,2992,117,240,75089324,278000,2858,10,5,82,1030.449951171875,2018-11-20,1052.280029296875,2018-11-27
m5hiFurj7iQ,Google Home : Ça sert à quoi ?,UCaybrunQi8xWgPMgv1AYBHw,TheiCollection,2017-08-04,140705,5808,174,353,118628624,705000,789,38,4,149,940.2999877929688,2017-08-03,923.5900268554688,2017-08-10
_y9QVyEb0N4,Google Home Hub Review - Honestly Underrated,UC7V6hW6xqPAiUfataAZZtWA,Android Police,2018-12-26,140665,2523,135,150,76914719,354000,920,38,8,18,984.6699829101562,2018-12-24,1044.9599609375,2018-12-31
_50mX5txyB8,Google Home in de woonkamer - Vraag het Google,UCIqEvFk7y5-VhSJopkjebMA,Google Nederland,2018-10-30,130169,1080,129,208,34314720,161000,212,8,2,59,1034.72998046875,2018-10-29,1055.72998046875,2018-11-05
pCBy_HGybKY,Google Home in de slaapkamer - Vraag het Google,UCIqEvFk7y5-VhSJopkjebMA,Google Nederland,2018-11-13,63291,771,111,202,34314720,161000,212,6,3,73,1049.3599853515623,2018-11-12,1027.4200439453123,2018-11-19
0O-CYBbW4Z8,Google Home Unboxing and Review in Sri Lanka,UCETxOvOv9_44-CUzsPlzyxQ,Chanux Bro,2017-05-01,125871,4492,89,742,86892771,986000,1161,85,5,326,924.52001953125,2017-04-28,950.280029296875,2017-05-05
TXnhmEV-7Cs,Google Home Mini in Sri lanka,UCETxOvOv9_44-CUzsPlzyxQ,Chanux Bro,2017-12-14,74905,2559,53,486,86892771,986000,1161,60,1,240,1051.3900146484377,2017-12-13,1073.56005859375,2017-12-20
h8Gc0wN6T0o,"Google Home, Siri és az OKOSOTTHON S03E19",UCRJovKcgUL7QumDE1YsLqzg,Magyarósi Csaba,2019-02-13,124838,3027,68,228,95711109,337000,908,48,4,91,1127.5799560546875,2019-02-12,1126.510009765625,2019-02-19
EU0vHTl9uFg,Apple HomePod vs Google Home Max,UCFfCqe7b9YiDk2ZiAG8UIGA,Flossy Carter,2018-03-02,124253,3232,111,578,273190149,1600000,2137,138,27,105,1071.4100341796877,2018-03-01,1129.3800048828125,2018-03-08
kj8HCy7P0rM,"Google Home: Unboxing, обзор, МНЕНИЕ",UCY03gpyR__MuJtBpoSyIGnw,Droider.Ru,2016-11-30,117988,4928,149,245,247491240,1100000,1886,10,3,140,789.4400024414062,2016-11-29,776.1799926757812,2016-12-06
_NYnMghf0fY,Lebih Pintar Mana Dibanding Google Home? – Xiaomi AI Speaker,UCfYbnuBqxaiuN97HOSuQ_XA,HEYRIAD,2018-09-17,117547,1853,93,134,24654162,238000,218,6,1,62,1177.97998046875,2018-09-14,1172.1199951171875,2018-09-21
